"Date and time","Volumetric humidity(S1)",temperature(S1),"Dew point(S1)","Humidity deficit(S1)","Relative humidity(S1)","Soil Electronic Conductivity(S1)","Soil Electronic Conductivity(S2)","soil vwc(S1)","soil vwc(S2)","Solar radiation (W/m2)(A1)",Thermister(S1),Thermister(S2)
2024-07-27T17:10:00+0900,,,,,,59.1,3.1,3,13.9,0,16.8,17.4
2024-07-27T17:00:00+0900,,,,,,56.3,3.1,3.1,13.9,0,16.8,17.4
2024-07-27T16:50:00+0900,,,,,,59.4,3.1,3,13.9,0,16.8,17.4
2024-07-27T16:40:00+0900,,,,,,59.2,3.2,3,13.8,0,16.8,17.4
2024-07-27T16:30:00+0900,,,,,,59.3,3.1,3,13.9,0,16.8,17.4
2024-07-27T16:20:00+0900,,,,,,59.2,3.2,3,13.8,0,16.9,17.4
2024-07-27T16:10:00+0900,,,,,,63.5,3.2,2.9,13.8,0,16.9,17.4
2024-07-27T16:00:00+0900,,,,,,63.2,3.2,2.9,13.8,0,16.9,17.4
2024-07-27T15:50:00+0900,,,,,,63.7,3.2,2.9,13.8,0,17,17.5
2024-07-27T15:40:00+0900,,,,,,63.4,3.1,2.9,13.9,0,17,17.5
2024-07-27T15:30:00+0900,,,,,,65.5,3.1,2.8,13.9,0,17.1,17.5
2024-07-27T15:20:00+0900,,,,,,65.5,3.1,2.8,13.9,0,17.1,17.5
2024-07-27T15:10:00+0900,,,,,,63.3,3.2,2.9,13.8,0,17.1,17.5
2024-07-27T15:00:00+0900,,,,,,65.5,3.2,2.8,13.8,0,17.1,17.5
2024-07-27T14:50:00+0900,,,,,,65.5,3.2,2.8,13.8,0,17.1,17.6
2024-07-27T14:40:00+0900,,,,,,65.5,3.2,2.7,13.8,0,17.2,17.5
2024-07-27T14:30:00+0900,,,,,,63.6,3.2,2.9,13.7,0,17.2,17.6
2024-07-27T14:20:00+0900,,,,,,65.5,3.1,2.8,13.9,0,17.3,17.6
2024-07-27T14:10:00+0900,,,,,,65.5,3.2,2.8,13.8,0,17.3,17.6
2024-07-27T14:00:00+0900,,,,,,65.5,3.1,2.7,14,0,17.3,17.6
2024-07-27T13:50:00+0900,,,,,,65.5,3.1,2.6,13.9,0,17.3,17.6
2024-07-27T13:40:00+0900,,,,,,65.5,3.1,2.7,13.9,0,17.4,17.6
2024-07-27T13:30:00+0900,,,,,,65.5,3.2,2.7,13.8,0,17.4,17.6
2024-07-27T13:20:00+0900,,,,,,65.5,3.1,2.5,13.9,0,17.4,17.6
2024-07-27T13:10:00+0900,,,,,,65.5,3.2,2.6,13.8,0,17.5,17.6
2024-07-27T13:00:00+0900,,,,,,65.5,3.2,2.6,13.8,0,17.5,17.6
2024-07-27T12:50:00+0900,,,,,,65.5,3.2,2.5,13.8,0,17.6,17.6
2024-07-27T12:40:00+0900,,,,,,65.5,3.1,2.5,13.9,0,17.6,17.6
2024-07-27T12:30:00+0900,,,,,,65.5,3.2,2.5,13.8,0,17.7,17.6
2024-07-27T12:20:00+0900,,,,,,65.5,3.1,2.5,13.9,0,17.7,17.6
2024-07-27T12:10:00+0900,,,,,,65.5,3.1,2.5,13.9,0,17.8,17.7
2024-07-27T12:00:00+0900,,,,,,65.5,3.2,2.4,13.8,0,17.8,17.7
2024-07-27T11:50:00+0900,,,,,,65.5,3.2,2.3,13.8,0,17.9,17.7
2024-07-27T11:40:00+0900,,,,,,65.5,3.2,2.4,13.8,0,17.9,17.7
2024-07-27T11:30:00+0900,,,,,,65.5,3.2,2.4,13.8,0,18,17.7
2024-07-27T11:20:00+0900,,,,,,65.5,3.1,2.4,13.9,0,18.1,17.7
2024-07-27T11:10:00+0900,,,,,,65.5,3.2,2.3,13.8,0,18.1,17.7
2024-07-27T11:00:00+0900,,,,,,65.5,3.1,2.3,13.9,0,18.1,17.7
2024-07-27T10:50:00+0900,,,,,,65.5,3.2,2.2,13.8,0,18.2,17.7
2024-07-27T10:40:00+0900,,,,,,65.5,3.2,2.3,13.8,0,18.3,17.7
2024-07-27T10:30:00+0900,,,,,,65.5,3.2,2.3,13.8,0,18.3,17.7
2024-07-27T10:20:00+0900,,,,,,65.5,3.1,2.4,13.9,0,18.4,17.7
2024-07-27T10:10:00+0900,,,,,,65.5,3.1,2.2,14,0,18.4,17.7
2024-07-27T10:00:00+0900,,,,,,65.5,3.1,2.2,14,0,18.5,17.7
2024-07-27T09:50:00+0900,,,,,,65.5,3.1,2.2,13.9,0,18.6,17.7
2024-07-27T09:40:00+0900,,,,,,65.5,3.1,2.2,13.9,0,18.7,17.7
2024-07-27T09:30:00+0900,,,,,,65.5,3.1,2.1,14,0,18.8,17.7
2024-07-27T09:20:00+0900,,,,,,65.5,3.1,2.1,14,0,18.8,17.7
2024-07-27T09:10:00+0900,,,,,,65.5,3.1,2.1,13.9,0,18.9,17.6
2024-07-27T09:00:00+0900,,,,,,65.5,3.1,2.1,14,0,18.9,17.6
2024-07-27T08:50:00+0900,,,,,,65.5,3.1,2,13.9,0,19.1,17.6
2024-07-27T08:40:00+0900,,,,,,65.5,3.1,2,13.9,0,19.1,17.6
2024-07-27T08:30:00+0900,,,,,,65.5,3.1,2.2,14,0,19.2,17.6
2024-07-27T08:20:00+0900,,,,,,65.5,3.1,1.9,14,0,19.3,17.6
2024-07-27T08:10:00+0900,,,,,,65.5,3.1,2,13.9,0,19.3,17.6
2024-07-27T08:00:00+0900,,,,,,65.5,3.1,2.1,14,0,19.4,17.6
2024-07-27T07:50:00+0900,,,,,,65.5,3.1,2.2,13.9,0,19.5,17.6
2024-07-27T07:40:00+0900,,,,,,65.5,3.1,2.1,13.9,0,19.6,17.6
2024-07-27T07:30:00+0900,,,,,,65.5,3.1,2.2,14,0,19.8,17.5
2024-07-27T07:20:00+0900,,,,,,65.5,3.1,2.1,14,0,19.8,17.5
2024-07-27T07:10:00+0900,,,,,,65.5,3.1,2.2,14,0,19.9,17.5
2024-07-27T07:00:00+0900,,,,,,65.5,3.1,2.1,13.9,0,20.1,17.5
2024-07-27T06:50:00+0900,,,,,,65.5,3.1,2,13.9,0,20.2,17.4
2024-07-27T06:40:00+0900,,,,,,65.5,3.2,2,13.8,0,20.3,17.4
2024-07-27T06:30:00+0900,,,,,,65.5,3.1,2,13.9,0,20.4,17.4
2024-07-27T06:20:00+0900,,,,,,65.5,3.1,2,13.9,0,20.4,17.4
2024-07-27T06:10:00+0900,,,,,,65.5,3.1,2,13.9,2,20.6,17.4
2024-07-27T06:00:00+0900,,,,,,65.5,3.1,1.9,13.9,4,20.6,17.3
2024-07-27T05:50:00+0900,,,,,,65.5,3.1,1.8,13.9,14,20.8,17.3
2024-07-27T05:40:00+0900,,,,,,65.5,3.2,1.9,13.9,32,20.8,17.3
2024-07-27T05:30:00+0900,,,,,,65.5,3.1,1.9,14,56,20.9,17.3
2024-07-27T05:20:00+0900,,,,,,65.5,3.1,1.9,13.9,76,20.9,17.3
2024-07-27T05:10:00+0900,,,,,,65.5,3.1,1.8,13.9,72,20.9,17.2
2024-07-27T05:00:00+0900,,,,,,65.5,3.1,1.9,14,142,20.9,17.2
2024-07-27T04:50:00+0900,,,,,,65.5,3.2,1.8,13.9,194,20.9,17.1
2024-07-27T04:40:00+0900,,,,,,65.5,3.2,1.8,13.9,248,21,17.1
2024-07-27T04:30:00+0900,,,,,,65.5,3.1,1.8,14,250,21,17.1
2024-07-27T04:20:00+0900,,,,,,65.5,3.1,1.8,14,278,21,17
2024-07-27T04:10:00+0900,,,,,,65.5,3.1,1.8,14,312,21,17
2024-07-27T04:00:00+0900,,,,,,65.5,3.1,1.8,14.1,350,20.9,17
2024-07-27T03:50:00+0900,,,,,,65.5,3.1,1.8,14,362,20.9,16.9
2024-07-27T03:40:00+0900,,,,,,65.5,3.1,1.8,14,406,20.9,16.9
2024-07-27T03:30:00+0900,,,,,,65.5,3.1,1.8,14,454,20.8,16.9
2024-07-27T03:20:00+0900,,,,,,65.5,3.1,1.9,14.1,482,20.8,16.9
2024-07-27T03:10:00+0900,,,,,,65.5,3.1,1.8,14,210,20.6,16.9
2024-07-27T03:00:00+0900,,,,,,65.5,3.1,1.9,14.1,522,20.6,16.8
2024-07-27T02:50:00+0900,,,,,,65.5,3.1,1.8,14.1,516,20.4,16.8
2024-07-27T02:40:00+0900,,,,,,65.5,3.2,1.9,13.9,544,20.3,16.8
2024-07-27T02:30:00+0900,,,,,,65.5,3.1,1.9,14,560,20.2,16.8
2024-07-27T02:20:00+0900,,,,,,65.5,3.1,2,14.1,492,20.1,16.8
2024-07-27T02:10:00+0900,,,,,,65.5,3.1,2,14.1,592,19.9,16.8
2024-07-27T02:00:00+0900,,,,,,65.5,3.1,2.1,14.1,248,19.8,16.7
2024-07-27T01:50:00+0900,,,,,,65.5,3.1,2.1,14.1,558,19.6,16.7
2024-07-27T01:40:00+0900,,,,,,65.5,3.1,2.1,14,682,19.4,16.7
2024-07-27T01:30:00+0900,,,,,,65.5,3.1,1.9,14.1,674,19.2,16.7
2024-07-27T01:20:00+0900,,,,,,65.5,3.1,2,14.1,706,19,16.7
2024-07-27T01:10:00+0900,,,,,,65.5,3.2,2,13.9,342,18.9,16.7
2024-07-27T01:00:00+0900,,,,,,65.5,3.1,2.2,14,654,18.7,16.7
2024-07-27T00:50:00+0900,,,,,,65.5,3.1,2.3,14.1,350,18.5,16.7
2024-07-27T00:40:00+0900,,,,,,65.5,3.1,2.3,14,286,18.3,16.6
2024-07-27T00:30:00+0900,,,,,,65.5,3.1,2.4,14,650,18.1,16.6
2024-07-27T00:20:00+0900,,,,,,65.5,3.1,2.4,14,670,18,16.6
2024-07-27T00:10:00+0900,,,,,,65.5,3.1,2.5,14.1,448,17.9,16.6
2024-07-27T00:00:00+0900,,,,,,65.5,3.1,2.5,14,458,17.7,16.6
2024-07-26T23:50:00+0900,,,,,,65.5,3.1,2.7,14,330,17.6,16.6
2024-07-26T23:40:00+0900,,,,,,65.5,3.2,2.6,13.9,450,17.4,16.7
2024-07-26T23:30:00+0900,,,,,,65.5,3.1,2.7,14,410,17.3,16.6
2024-07-26T23:20:00+0900,,,,,,65.5,3.1,2.7,14,298,17.1,16.7
2024-07-26T23:10:00+0900,,,,,,65.5,3.1,2.8,14.1,266,16.9,16.7
2024-07-26T23:00:00+0900,,,,,,65.5,3.2,2.9,13.9,368,16.7,16.7
2024-07-26T22:50:00+0900,,,,,,65.5,3.2,2.9,13.9,570,16.5,16.7
2024-07-26T22:40:00+0900,,,,,,58.4,3.1,3.1,14,502,16.4,16.7
2024-07-26T22:30:00+0900,,,,,,63.4,3.1,3,14,508,16.3,16.7
2024-07-26T22:20:00+0900,,,,,,62.4,3.1,3,14,496,16.1,16.8
2024-07-26T22:10:00+0900,,,,,,55.5,3.2,3.2,13.9,382,16,16.8
2024-07-26T22:00:00+0900,,,,,,58.3,3.2,3.1,14,330,15.9,16.8
2024-07-26T21:50:00+0900,,,,,,58.8,3.2,3.1,13.9,298,15.8,16.8
2024-07-26T21:40:00+0900,,,,,,55,3.2,3.2,13.9,378,15.8,16.8
2024-07-26T21:30:00+0900,,,,,,55.2,3.2,3.2,13.9,134,15.7,16.8
2024-07-26T21:20:00+0900,,,,,,55.4,3.2,3.2,13.9,314,15.6,16.8
2024-07-26T21:10:00+0900,,,,,,55.1,3.2,3.2,13.9,248,15.6,16.8
2024-07-26T21:00:00+0900,,,,,,58.6,3.2,3.1,13.8,220,15.6,16.8
2024-07-26T20:50:00+0900,,,,,,58.3,3.2,3.1,13.9,210,15.6,16.9
2024-07-26T20:40:00+0900,,,,,,54.9,3.2,3.2,13.8,166,15.6,16.9
2024-07-26T20:30:00+0900,,,,,,52.1,3.2,3.3,13.8,44,15.6,16.9
2024-07-26T20:20:00+0900,,,,,,52,3.2,3.3,13.8,122,15.6,16.9
2024-07-26T20:10:00+0900,,,,,,52.1,3.2,3.3,13.9,48,15.6,16.9
2024-07-26T20:00:00+0900,,,,,,58.5,3.2,3.1,13.8,30,15.7,16.9
2024-07-26T19:50:00+0900,,,,,,55.1,3.2,3.2,13.9,46,15.7,16.9
2024-07-26T19:40:00+0900,,,,,,52.3,3.2,3.3,13.8,34,15.8,16.9
2024-07-26T19:30:00+0900,,,,,,55.7,3.2,3.2,13.9,6,15.8,16.9
2024-07-26T19:20:00+0900,,,,,,58.6,3.2,3.1,13.9,2,15.8,16.9
2024-07-26T19:10:00+0900,,,,,,55.7,3.2,3.2,13.9,0,15.8,17
2024-07-26T19:00:00+0900,,,,,,55.6,3.2,3.2,13.7,0,15.9,17
2024-07-26T18:50:00+0900,,,,,,55.9,3.2,3.2,13.8,0,15.9,17
2024-07-26T18:40:00+0900,,,,,,59.3,3.2,3.1,13.8,0,15.9,17
2024-07-26T18:30:00+0900,,,,,,59,3.2,3.1,13.7,0,16,17
2024-07-26T18:20:00+0900,,,,,,55.6,3.2,3.2,13.8,0,16,17.1
2024-07-26T18:10:00+0900,,,,,,59,3.2,3.1,13.9,0,16.1,17.1
2024-07-26T18:00:00+0900,,,,,,59,3.2,3.1,13.7,0,16.1,17.1
2024-07-26T17:50:00+0900,,,,,,59.2,3.2,3.1,13.9,0,16.1,17.1
2024-07-26T17:40:00+0900,,,,,,59.3,3.2,3.1,13.8,0,16.2,17.1
2024-07-26T17:30:00+0900,,,,,,59.3,3.2,3.1,13.9,0,16.2,17.1
2024-07-26T17:20:00+0900,,,,,,59.1,3.2,3.1,13.7,0,16.3,17.1
2024-07-26T17:10:00+0900,,,,,,59.2,3.2,3.1,13.9,0,16.3,17.1
2024-07-26T17:00:00+0900,,,,,,59.5,3.2,3.1,13.7,0,16.3,17.1
2024-07-26T16:50:00+0900,,,,,,59.3,3.1,3.1,14,0,16.4,17.1
2024-07-26T16:40:00+0900,,,,,,59.6,3.2,3.1,13.8,0,16.4,17.1
2024-07-26T16:30:00+0900,,,,,,63.3,3.2,3,13.8,0,16.4,17.2
2024-07-26T16:20:00+0900,,,,,,63.1,3.2,3,13.8,0,16.4,17.2
2024-07-26T16:10:00+0900,,,,,,59.5,3.2,3.1,13.7,0,16.5,17.2
2024-07-26T16:00:00+0900,,,,,,63.6,3.2,3,13.8,0,16.5,17.2
2024-07-26T15:50:00+0900,,,,,,63.3,3.2,3,13.8,0,16.6,17.2
2024-07-26T15:40:00+0900,,,,,,63.5,3.2,3,13.8,0,16.6,17.3
2024-07-26T15:30:00+0900,,,,,,63.4,3.2,3,13.7,0,16.6,17.3
2024-07-26T15:20:00+0900,,,,,,65.5,3.2,2.9,13.8,0,16.6,17.3
2024-07-26T15:10:00+0900,,,,,,63.7,3.2,3,13.8,0,16.7,17.3
2024-07-26T15:00:00+0900,,,,,,65.5,3.2,2.9,13.7,0,16.7,17.3
2024-07-26T14:50:00+0900,,,,,,65.5,3.2,2.9,13.8,0,16.8,17.3
2024-07-26T14:40:00+0900,,,,,,65.5,3.2,2.8,13.9,0,16.8,17.3
2024-07-26T14:30:00+0900,,,,,,65.5,3.2,2.9,13.8,0,16.8,17.3
2024-07-26T14:20:00+0900,,,,,,65.5,3.2,2.8,13.8,0,16.9,17.3
2024-07-26T14:10:00+0900,,,,,,65.5,3.2,2.8,13.9,0,16.9,17.3
2024-07-26T14:00:00+0900,,,,,,65.5,3.2,2.7,13.7,0,16.9,17.3
2024-07-26T13:50:00+0900,,,,,,65.5,3.2,2.7,13.8,0,17,17.4
2024-07-26T13:40:00+0900,,,,,,65.5,3.2,2.8,13.7,0,17,17.4
2024-07-26T13:30:00+0900,,,,,,65.5,3.3,2.8,13.7,0,17.1,17.4
2024-07-26T13:20:00+0900,,,,,,65.5,3.2,2.7,13.7,0,17.1,17.4
2024-07-26T13:10:00+0900,,,,,,65.5,3.2,2.6,13.8,0,17.1,17.4
2024-07-26T13:00:00+0900,,,,,,65.5,3.2,2.8,13.7,0,17.2,17.4
2024-07-26T12:50:00+0900,,,,,,65.5,3.2,2.7,13.8,0,17.3,17.4
2024-07-26T12:40:00+0900,,,,,,65.5,3.2,2.7,13.7,0,17.3,17.4
2024-07-26T12:30:00+0900,,,,,,65.5,3.2,2.7,13.9,0,17.3,17.4
2024-07-26T12:20:00+0900,,,,,,65.5,3.2,2.6,13.8,0,17.4,17.4
2024-07-26T12:10:00+0900,,,,,,65.5,3.2,2.5,13.8,0,17.4,17.4
2024-07-26T12:00:00+0900,,,,,,65.5,3.2,2.5,13.8,0,17.5,17.4
2024-07-26T11:50:00+0900,,,,,,65.5,3.2,2.4,13.8,0,17.6,17.4
2024-07-26T11:40:00+0900,,,,,,65.5,3.2,2.5,13.8,0,17.6,17.4
2024-07-26T11:30:00+0900,,,,,,65.5,3.3,2.4,13.7,0,17.7,17.4
2024-07-26T11:20:00+0900,,,,,,65.5,3.1,2.5,13.9,0,17.8,17.5
2024-07-26T11:10:00+0900,,,,,,65.5,3.2,2.4,13.9,0,17.8,17.5
2024-07-26T11:00:00+0900,,,,,,65.5,3.2,2.3,13.8,0,17.8,17.5
2024-07-26T10:50:00+0900,,,,,,65.5,3.2,2.4,13.8,0,17.9,17.5
2024-07-26T10:40:00+0900,,,,,,65.5,3.2,2.2,13.9,0,18,17.5
2024-07-26T10:30:00+0900,,,,,,65.5,3.2,2.2,13.8,0,18.1,17.5
2024-07-26T10:20:00+0900,,,,,,65.5,3.2,2.2,13.8,0,18.1,17.5
2024-07-26T10:10:00+0900,,,,,,65.5,3.2,2.4,13.9,0,18.2,17.5
2024-07-26T10:00:00+0900,,,,,,65.5,3.2,2.3,13.9,0,18.3,17.5
2024-07-26T09:50:00+0900,,,,,,65.5,3.2,2.3,13.9,0,18.4,17.5
2024-07-26T09:40:00+0900,,,,,,65.5,3.2,2.3,13.9,0,18.4,17.5
2024-07-26T09:30:00+0900,,,,,,65.5,3.2,2.2,13.9,0,18.5,17.5
2024-07-26T09:20:00+0900,,,,,,65.5,3.2,2.3,13.9,0,18.6,17.5
2024-07-26T09:10:00+0900,,,,,,65.5,3.1,2.2,14,0,18.7,17.5
2024-07-26T09:00:00+0900,,,,,,65.5,3.2,2.2,13.9,0,18.8,17.4
2024-07-26T08:50:00+0900,,,,,,65.5,3.1,2.1,14,0,18.9,17.4
2024-07-26T08:40:00+0900,,,,,,65.5,3.2,2,13.9,0,18.9,17.4
2024-07-26T08:30:00+0900,,,,,,65.5,3.1,2.1,14,0,19.1,17.4
2024-07-26T08:20:00+0900,,,,,,65.5,3.1,2,14,0,19.2,17.4
2024-07-26T08:10:00+0900,,,,,,65.5,3.2,2.1,13.9,0,19.3,17.4
2024-07-26T08:00:00+0900,,,,,,65.5,3.1,2,14,0,19.4,17.4
2024-07-26T07:50:00+0900,,,,,,65.5,3.1,2.2,14,0,19.5,17.4
2024-07-26T07:40:00+0900,,,,,,65.5,3.1,2.3,14.1,0,19.6,17.3
2024-07-26T07:30:00+0900,,,,,,65.5,3.1,2.2,14,0,19.8,17.3
2024-07-26T07:20:00+0900,,,,,,65.5,3.1,2.2,14,0,19.9,17.3
2024-07-26T07:10:00+0900,,,,,,65.5,3.1,2.2,14,0,20,17.3
2024-07-26T07:00:00+0900,,,,,,65.5,3.1,2.1,14.1,0,20.2,17.3
2024-07-26T06:50:00+0900,,,,,,65.5,3.1,2.1,14.1,0,20.3,17.3
2024-07-26T06:40:00+0900,,,,,,65.5,3.1,2,14,0,20.4,17.2
2024-07-26T06:30:00+0900,,,,,,65.5,3.1,2,14.1,0,20.6,17.2
2024-07-26T06:20:00+0900,,,,,,65.5,3.1,1.9,14,0,20.7,17.1
2024-07-26T06:10:00+0900,,,,,,65.5,3.1,1.9,14,2,20.8,17.1
2024-07-26T06:00:00+0900,,,,,,65.5,3.1,1.9,14.1,4,20.9,17.1
2024-07-26T05:50:00+0900,,,,,,65.5,3.1,1.9,14,18,21,17.1
2024-07-26T05:40:00+0900,,,,,,65.5,3.1,1.9,14,30,21.1,17
2024-07-26T05:30:00+0900,,,,,,65.5,3.2,1.9,13.9,44,21.2,17
2024-07-26T05:20:00+0900,,,,,,65.5,3.1,1.8,14.1,70,21.3,16.9
2024-07-26T05:10:00+0900,,,,,,65.5,3.1,1.9,14.1,76,21.3,16.9
2024-07-26T05:00:00+0900,,,,,,65.5,3.1,1.8,14.1,158,21.4,16.9
2024-07-26T04:50:00+0900,,,,,,65.5,3.1,1.8,14,160,21.4,16.8
2024-07-26T04:40:00+0900,,,,,,65.5,3.1,1.8,14.1,130,21.4,16.8
2024-07-26T04:30:00+0900,,,,,,65.5,3.1,1.8,14,258,21.5,16.8
2024-07-26T04:20:00+0900,,,,,,65.5,3.1,1.7,14.1,338,21.5,16.7
2024-07-26T04:10:00+0900,,,,,,65.5,3.2,1.9,14,274,21.5,16.7
2024-07-26T04:00:00+0900,,,,,,65.5,3.2,1.7,14,346,21.5,16.6
2024-07-26T03:50:00+0900,,,,,,65.5,3.1,1.8,14.1,344,21.4,16.6
2024-07-26T03:40:00+0900,,,,,,65.5,3.1,1.7,14.1,398,21.4,16.6
2024-07-26T03:30:00+0900,,,,,,65.5,3.1,1.8,14.2,430,21.3,16.5
2024-07-26T03:20:00+0900,,,,,,65.5,3.1,1.8,14.2,454,21.3,16.5
2024-07-26T03:10:00+0900,,,,,,65.5,3.1,1.8,14.2,480,21.1,16.4
2024-07-26T03:00:00+0900,,,,,,65.5,3.1,1.8,14.1,500,21.1,16.4
2024-07-26T02:50:00+0900,,,,,,65.5,3.1,1.9,14.1,524,20.9,16.4
2024-07-26T02:40:00+0900,,,,,,65.5,3.1,1.8,14.1,540,20.8,16.4
2024-07-26T02:30:00+0900,,,,,,65.5,3.1,1.9,14.2,558,20.7,16.3
2024-07-26T02:20:00+0900,,,,,,65.5,3.1,1.8,14.1,576,20.6,16.3
2024-07-26T02:10:00+0900,,,,,,65.5,3.1,1.9,14.1,628,20.4,16.3
2024-07-26T02:00:00+0900,,,,,,65.5,3.1,2,14.2,626,20.3,16.3
2024-07-26T01:50:00+0900,,,,,,65.5,3.1,1.9,14.2,652,20.1,16.3
2024-07-26T01:40:00+0900,,,,,,65.5,3.1,2.1,14.1,646,19.8,16.3
2024-07-26T01:30:00+0900,,,,,,65.5,3.1,2.2,14.2,640,19.6,16.2
2024-07-26T01:20:00+0900,,,,,,65.5,3.1,2.3,14.1,644,19.4,16.2
2024-07-26T01:10:00+0900,,,,,,65.5,3.1,2.1,14.1,648,19.1,16.2
2024-07-26T01:00:00+0900,,,,,,65.5,3.1,2.1,14.1,650,18.9,16.2
2024-07-26T00:50:00+0900,,,,,,65.5,3.1,2.2,14.2,646,18.7,16.2
2024-07-26T00:40:00+0900,,,,,,65.5,3.1,2.2,14.2,640,18.4,16.2
2024-07-26T00:30:00+0900,,,,,,65.5,3.1,2.3,14.1,642,18.2,16.1
2024-07-26T00:20:00+0900,,,,,,65.5,3.1,2.3,14.2,640,17.9,16.2
2024-07-26T00:10:00+0900,,,,,,65.5,3.1,2.5,14.1,628,17.7,16.1
2024-07-26T00:00:00+0900,,,,,,65.5,3.1,2.5,14.1,616,17.5,16.1
2024-07-25T23:50:00+0900,,,,,,65.5,3.1,2.6,14.1,604,17.3,16.1
2024-07-25T23:40:00+0900,,,,,,65.5,3.1,2.7,14.1,592,17.1,16.2
2024-07-25T23:30:00+0900,,,,,,65.5,3.1,2.8,14.1,572,16.9,16.2
2024-07-25T23:20:00+0900,,,,,,65.5,3.2,3,14,562,16.7,16.2
2024-07-25T23:10:00+0900,,,,,,65.5,3.1,2.9,14.1,536,16.5,16.2
2024-07-25T23:00:00+0900,,,,,,65.5,3.2,3,14,522,16.4,16.2
2024-07-25T22:50:00+0900,,,,,,65.5,3.2,3,14,496,16.3,16.2
2024-07-25T22:40:00+0900,,,,,,61.9,3.2,3.1,14,458,16.1,16.2
2024-07-25T22:30:00+0900,,,,,,62,3.2,3.1,14,398,15.9,16.2
2024-07-25T22:20:00+0900,,,,,,61.8,3.2,3.1,14,256,15.8,16.2
2024-07-25T22:10:00+0900,,,,,,61.5,3.1,3.1,14.1,544,15.8,16.2
2024-07-25T22:00:00+0900,,,,,,61.6,3.1,3.1,14.1,388,15.7,16.2
2024-07-25T21:50:00+0900,,,,,,61.6,3.1,3.1,14.2,212,15.6,16.2
2024-07-25T21:40:00+0900,,,,,,57.8,3.2,3.2,14,208,15.6,16.3
2024-07-25T21:30:00+0900,,,,,,57.8,3.2,3.2,14,176,15.6,16.3
2024-07-25T21:20:00+0900,,,,,,58.1,3.2,3.2,14,86,15.5,16.3
2024-07-25T21:10:00+0900,,,,,,54.8,3.1,3.3,14.1,112,15.4,16.3
2024-07-25T21:00:00+0900,,,,,,54.5,3.2,3.3,14,192,15.4,16.3
2024-07-25T20:50:00+0900,,,,,,61.4,3.1,3.1,14.1,150,15.4,16.3
2024-07-25T20:40:00+0900,,,,,,57.8,3.2,3.2,14,126,15.4,16.3
2024-07-25T20:30:00+0900,,,,,,54.5,3.2,3.3,14,138,15.4,16.3
2024-07-25T20:20:00+0900,,,,,,58.1,3.2,3.2,14,86,15.4,16.3
2024-07-25T20:10:00+0900,,,,,,54.7,3.2,3.3,14,38,15.4,16.3
2024-07-25T20:00:00+0900,,,,,,54.7,3.2,3.3,14,38,15.4,16.3
2024-07-25T19:50:00+0900,,,,,,54.8,3.1,3.3,14.1,24,15.4,16.3
2024-07-25T19:40:00+0900,,,,,,54.8,3.2,3.3,14,12,15.4,16.3
2024-07-25T19:30:00+0900,,,,,,58,3.2,3.2,13.9,4,15.5,16.4
2024-07-25T19:20:00+0900,,,,,,54.8,3.2,3.3,14,2,15.5,16.4
2024-07-25T19:10:00+0900,,,,,,58.2,3.2,3.2,13.9,0,15.5,16.4
2024-07-25T19:00:00+0900,,,,,,58.4,3.2,3.2,13.9,0,15.5,16.4
2024-07-25T18:50:00+0900,,,,,,58.4,3.2,3.2,13.9,0,15.5,16.4
2024-07-25T18:40:00+0900,,,,,,54.8,3.2,3.3,13.9,0,15.6,16.4
2024-07-25T18:30:00+0900,,,,,,58.4,3.2,3.2,13.9,0,15.6,16.4
2024-07-25T18:20:00+0900,,,,,,58,3.2,3.2,14,0,15.6,16.4
2024-07-25T18:10:00+0900,,,,,,58.5,3.2,3.2,14,0,15.6,16.4
2024-07-25T18:00:00+0900,,,,,,58.3,3.1,3.2,14,0,15.6,16.4
2024-07-25T17:50:00+0900,,,,,,58.5,3.2,3.2,14,0,15.6,16.4
2024-07-25T17:40:00+0900,,,,,,58.7,3.2,3.2,13.8,0,15.6,16.5
2024-07-25T17:30:00+0900,,,,,,58.6,3.2,3.2,14,0,15.6,16.4
2024-07-25T17:20:00+0900,,,,,,55.1,3.2,3.3,14,0,15.6,16.5
2024-07-25T17:10:00+0900,,,,,,58.4,3.2,3.2,13.9,0,15.6,16.5
2024-07-25T17:00:00+0900,,,,,,58.6,3.2,3.2,13.9,0,15.7,16.5
2024-07-25T16:50:00+0900,,,,,,62,3.2,3.1,13.9,0,15.8,16.5
2024-07-25T16:40:00+0900,,,,,,58.5,3.2,3.2,13.8,0,15.8,16.5
2024-07-25T16:30:00+0900,,,,,,58.4,3.2,3.2,14,0,15.8,16.5
2024-07-25T16:20:00+0900,,,,,,58.5,3.2,3.2,13.9,0,15.8,16.5
2024-07-25T16:10:00+0900,,,,,,62.4,3.2,3.1,13.9,0,15.8,16.6
2024-07-25T16:00:00+0900,,,,,,58.8,3.2,3.2,13.9,0,15.8,16.6
2024-07-25T15:50:00+0900,,,,,,62.6,3.1,3.1,14,0,15.9,16.6
2024-07-25T15:40:00+0900,,,,,,61.9,3.2,3.1,13.9,0,15.9,16.6
2024-07-25T15:30:00+0900,,,,,,62.2,3.2,3.1,13.9,0,15.9,16.6
2024-07-25T15:20:00+0900,,,,,,58.7,3.2,3.2,13.9,0,15.9,16.6
2024-07-25T15:10:00+0900,,,,,,62.6,3.2,3.1,13.9,0,15.9,16.6
